# HOST_SUBFIND_ID  MASSIVE_SAT_SUBFIND_ID  SNAP_NUM; data can be accessed from http://www.illustris-project.org/data/
473646  473647  133
473817  473820  133
475052  475053  133
475376  475377  133
475543  475546  133
475741  475742  133
475952  475953  133
476767  476770  133
477156  477157  133
477484  477486  133
477653  477655  133
477981  477984  133
478338  478339  133
479192  479193  133
479533  479535  133
480326  480328  133
480614  480617  133
481331  481334  133
482278  482279  133
482958  482960  133
483259  483261  133
483921  483922  133
484638  484639  133
484979  484982  133
485397  485398  133
485554  485555  133
485770  485771  133
485984  485985  133
486619  486621  133
486782  486783  133
487393  487394  133
487686  487688  133
487839  487840  133
488003  488004  133
488111  488115  133
488848  488849  133
489136  489137  133
489286  489287  133
490380  490381  133
490591  490594  133
491282  491285  133
491500  491501  133
492201  492202  133
492831  492835  133
493020  493023  133
493327  493328  133
493768  493771  133
493912  493914  133
494271  494272  133
494674  494675  133
494792  494793  133
495095  495097  133
495668  495669  133
495800  495803  133
495927  495929  133
496196  496197  133
496349  496350  133
497203  497204  133
497768  497769  133
498630  498631  133
499188  499190  133
499330  499331  133
499783  499784  133
500037  500039  133
500193  500195  133
500756  500759  133
500843  500844  133
500967  500968  133
501097  501098  133
501228  501229  133
501508  501513  133
501847  501850  133
501982  501983  133
502297  502298  133
502771  502772  133
503201  503203  133
503368  503369  133
503914  503916  133
504064  504065  133
504466  504467  133
504621  504622  133
505358  505359  133
506399  506400  133
506508  506509  133
506711  506713  133
506850  506853  133
507143  507144  133
507250  507251  133
507638  507639  133
507848  507849  133
507984  507985  133
508140  508141  133
508918  508920  133
509670  509671  133
509961  509965  133
510197  510200  133
510647  510648  133
511231  511233  133
511403  511404  133
511572  511573  133
512034  512038  133
512389  512391  133
513188  513189  133
513599  513600  133
513735  513736  133
514008  514010  133
514263  514264  133
514600  514601  133
514789  514790  133
515180  515181  133
515596  515598  133
515697  515698  133
515819  515821  133
515966  515968  133
516283  516285  133
516620  516626  133
517115  517119  133
517796  517798  133
517924  517925  133
518129  518130  133
518223  518224  133
518420  518422  133
519988  519989  133
520117  520119  133
520684  520686  133
521189  521191  133
521323  521324  133
521419  521420  133
522008  522009  133
522124  522125  133
522534  522535  133
522664  522665  133
522755  522756  133
522882  522883  133
522956  522957  133
523041  523044  133
523144  523146  133
523248  523252  133
523751  523753  133
524121  524122  133
525418  525421  133
525673  525674  133
525798  525799  133
526098  526100  133
526381  526382  133
527093  527095  133
527529  527534  133
527959  527962  133
528112  528113  133
528201  528202  133
528327  528331  133
528481  528483  133
528615  528617  133
528961  528963  133
529316  529317  133
529719  529721  133
529843  529844  133
529963  529964  133
530234  530236  133
530524  530526  133
531435  531436  133
531924  531926  133
532663  532664  133
532945  532947  133
533902  533904  133
534247  534248  133
534434  534436  133
535237  535239  133
535393  535395  133
535507  535509  133
535719  535720  133
535959  535960  133
536196  536198  133
536297  536298  133
536441  536442  133
536743  536746  133
537406  537407  133
537498  537499  133
537682  537684  133
538016  538017  133
538298  538299  133
538799  538801  133
538908  538909  133
538994  538995  133
539156  539157  133
539410  539411  133
539494  539495  133
539800  539801  133
540159  540163  133
540254  540256  133
540363  540366  133
540986  540987  133
541087  541088  133
541172  541173  133
541259  541262  133
541519  541520  133
542151  542152  133
542451  542452  133
542636  542637  133
542929  542931  133
543001  543002  133
543285  543286  133
543593  543594  133
543769  543770  133
543908  543910  133
543999  544004  133
544818  544819  133
544927  544930  133
545003  545005  133
545418  545419  133
545584  545586  133
545855  545858  133
546405  546407  133
546659  546660  133
547282  547283  133
547399  547400  133
547884  547885  133
547979  547981  133
548022  548023  133
548143  548145  133
548538  548539  133
548625  548626  133
548714  548715  133
548818  548819  133
550045  550048  133
550455  550456  133
550509  550511  133
550933  550936  133
551019  551020  133
551093  551094  133
551255  551256  133
551648  551652  133
551809  551812  133
552002  552003  133
552556  552557  133
552641  552642  133
553009  553010  133
553379  553381  133
553698  553699  133
553786  553787  133
554168  554170  133
554576  554577  133
554636  554637  133
554810  554811  133
554889  554891  133
555145  555146  133
555373  555374  133
555495  555496  133
555974  555975  133
556151  556152  133
556215  556216  133
556425  556426  133
556747  556748  133
557021  557022  133
557104  557105  133
557230  557233  133
557382  557383  133
557480  557481  133
557775  557776  133
558719  558722  133
558963  558965  133
559021  559022  133
559247  559248  133
559412  559414  133
559770  559771  133
559949  559951  133
560037  560039  133
560263  560264  133
560481  560482  133
560784  560785  133
560879  560881  133
560954  560955  133
561510  561511  133
561615  561616  133
561683  561684  133
561943  561944  133
562317  562318  133
562655  562657  133
562769  562770  133
563727  563728  133
564437  564441  133
564695  564697  133
564814  564815  133
565017  565018  133
565236  565237  133
565347  565349  133
565400  565402  133
565670  565671  133
565804  565807  133
565899  565900  133
566005  566008  133
566102  566104  133
566649  566651  133
566752  566753  133
566833  566834  133
567565  567566  133
567645  567649  133
568310  568315  133
568806  568807  133
569000  569001  133
569050  569051  133
569128  569130  133
569211  569213  133
569359  569361  133
569665  569666  133
569744  569745  133
569785  569786  133
570065  570066  133
570138  570139  133
570211  570212  133
570351  570352  133
570711  570712  133
570871  570872  133
570998  570999  133
571615  571616  133
571983  571985  133
572087  572088  133
572152  572153  133
572358  572359  133
572433  572435  133
572479  572480  133
572579  572580  133
572736  572739  133
573070  573071  133
573176  573177  133
573389  573390  133
573467  573468  133
573921  573922  133
574210  574211  133
574396  574397  133
575087  575089  133
575133  575134  133
575490  575491  133
575689  575691  133
575848  575849  133
576377  576379  133
576449  576450  133
576491  576493  133
576569  576571  133
576922  576923  133
577131  577133  133
577489  577490  133
577732  577735  133
577819  577820  133
578010  578011  133
578709  578710  133
578872  578874  133
579310  579312  133
580272  580273  133
580788  580789  133
580997  580999  133
581231  581232  133
581445  581446  133
582040  582041  133
582123  582124  133
582214  582215  133
582608  582610  133
583056  583058  133
583112  583114  133
583648  583649  133
584142  584143  133
584249  584250  133
584597  584598  133
584721  584722  133
584886  584887  133
585269  585270  133
585600  585601  133
585809  585810  133
585916  585917  133
586153  586155  133
586227  586228  133
586983  586984  133
587107  587108  133
587959  587960  133
588078  588079  133
588527  588528  133
588635  588637  133
588726  588727  133
588796  588797  133
589386  589387  133
589629  589630  133
589830  589831  133
589866  589867  133
589930  589931  133
590059  590060  133
590194  590195  133
590348  590349  133
590405  590407  133
590510  590511  133
590996  590997  133
591038  591039  133
591198  591201  133
591328  591329  133
591525  591526  133
591661  591662  133
592183  592184  133
592339  592340  133
593021  593023  133
593088  593090  133
593155  593156  133
593305  593306  133
593403  593404  133
594146  594147  133
594187  594188  133
594239  594240  133
594291  594292  133
594344  594346  133
594643  594644  133
595288  595289  133
595391  595392  133
595450  595451  133
595495  595496  133
595805  595807  133
595906  595908  133
596031  596032  133
596127  596128  133
596267  596268  133
596332  596333  133
596415  596416  133
596476  596477  133
597108  597110  133
597589  597590  133
598115  598117  133
598454  598455  133
598551  598552  133
599082  599083  133
599216  599217  133
599701  599702  133
599941  599942  133
600126  600127  133
600267  600268  133
600346  600348  133
600500  600501  133
600709  600710  133
600942  600943  133
600991  600993  133
602046  602047  133
602218  602220  133
602386  602387  133
602719  602720  133
602817  602818  133
602872  602873  133
603078  603079  133
603287  603288  133
603608  603609  133
603970  603971  133
604232  604234  133
604320  604321  133
604375  604376  133
604699  604700  133
604759  604761  133
604804  604805  133
604947  604949  133
605160  605161  133
605233  605234  133
606166  606167  133
606665  606666  133
607131  607133  133
607218  607219  133
607257  607258  133
607336  607337  133
607454  607455  133
607940  607941  133
608490  608491  133
608637  608639  133
609082  609083  133
609240  609241  133
609562  609563  133
609698  609699  133
610385  610386  133
610566  610567  133
610716  610717  133
611085  611086  133
611625  611626  133
611870  611871  133
611898  611899  133
612124  612125  133
612218  612219  133
612243  612244  133
612318  612319  133
612698  612699  133
613164  613165  133
613193  613194  133
613282  613283  133
613349  613350  133
613489  613490  133
613543  613545  133
613642  613643  133
613777  613779  133
613848  613850  133
614024  614026  133
614546  614547  133
614588  614590  133
615073  615074  133
615104  615105  133
615449  615450  133
615559  615560  133
616217  616219  133
616440  616441  133
616496  616497  133
616629  616630  133
616765  616766  133
616889  616890  133
616992  616993  133
617378  617380  133
617467  617469  133
617777  617778  133
617847  617848  133
617882  617883  133
618713  618714  133
619004  619005  133
619084  619085  133
619127  619128  133
619177  619178  133
619222  619223  133
619758  619759  133
620052  620053  133
620095  620096  133
620133  620134  133
620276  620277  133
621735  621737  133
621820  621821  133
622322  622323  133
622402  622403  133
622682  622684  133
622728  622729  133
623242  623243  133
623316  623317  133
623751  623752  133
623909  623910  133
624045  624046  133
624092  624094  133
624150  624151  133
624307  624308  133
624411  624412  133
624475  624476  133
624898  624899  133
625047  625049  133
625176  625177  133
625235  625236  133
625288  625289  133
625557  625558  133
625694  625695  133
626017  626018  133
626346  626347  133
626440  626442  133
626649  626650  133
626697  626698  133
626744  626745  133
627137  627139  133
627181  627182  133
627283  627284  133
627659  627660  133
628245  628246  133
628275  628276  133
628320  628321  133
628551  628552  133
628951  628952  133
629388  629389  133
629707  629708  133
630138  630139  133
631074  631075  133
631236  631238  133
631380  631382  133
631406  631408  133
631450  631451  133
631484  631485  133
631570  631571  133
631618  631619  133
632256  632257  133
632461  632462  133
632497  632498  133
632581  632582  133
632680  632681  133
632702  632703  133
633357  633358  133
633594  633595  133
633631  633632  133
633804  633806  133
633962  633963  133
634036  634038  133
634130  634132  133
634205  634206  133
634314  634315  133
634364  634366  133
634446  634447  133
634608  634609  133
634708  634709  133
634751  634753  133
634926  634927  133
635159  635160  133
636152  636154  133
636235  636236  133
636408  636411  133
636478  636479  133
636590  636591  133
636828  636829  133
637071  637072  133
637455  637456  133
637852  637854  133
638070  638071  133
638496  638497  133
638655  638656  133
639158  639159  133
639466  639467  133
639539  639540  133
640172  640174  133
640301  640302  133
640704  640705  133
640860  640861  133
640962  640963  133
641184  641185  133
641321  641322  133
641504  641505  133
641768  641769  133
641796  641797  133
641834  641836  133
642007  642008  133
642303  642304  133
642515  642516  133
643082  643083  133
643129  643131  133
643171  643172  133
643810  643811  133
643830  643831  133
644946  644948  133
645411  645413  133
645753  645755  133
645867  645868  133
646084  646085  133
646119  646120  133
646173  646174  133
646438  646439  133
646552  646553  133
647882  647883  133
648055  648056  133
648187  648188  133
648220  648221  133
648333  648334  133
648435  648437  133
648948  648949  133
649303  649304  133
649343  649344  133
650213  650214  133
650389  650390  133
650748  650750  133
650826  650827  133
651534  651535  133
651678  651679  133
651715  651716  133
652365  652366  133
652445  652447  133
653642  653643  133
653671  653673  133
653801  653802  133
653894  653895  133
653976  653977  133
654493  654494  133
654641  654642  133
655031  655032  133
655483  655484  133
656295  656296  133
656529  656530  133
656989  656991  133
657072  657073  133
657379  657380  133
657807  657808  133
657838  657839  133
657886  657888  133
658409  658410  133
658446  658447  133
658590  658591  133
658647  658648  133
658911  658912  133
659295  659296  133
660501  660502  133
660541  660542  133
660574  660575  133
660598  660599  133
661210  661211  133
661382  661383  133
661645  661646  133
661796  661797  133
661883  661884  133
661992  661993  133
662287  662289  133
662370  662371  133
662782  662783  133
663305  663306  133
663366  663367  133
664062  664063  133
664544  664545  133
665229  665230  133
665359  665360  133
665430  665431  133
665587  665588  133
665660  665661  133
665829  665830  133
665956  665957  133
666426  666427  133
666625  666626  133
667692  667693  133
668376  668377  133
668943  668944  133
668992  668993  133
669472  669473  133
669806  669807  133
670294  670295  133
670497  670498  133
670605  670606  133
670943  670944  133
671157  671158  133
671476  671477  133
671578  671581  133
671875  671876  133
672723  672724  133
674016  674017  133
674215  674216  133
674907  674908  133
676049  676050  133
676209  676210  133
676220  676221  133
676691  676692  133
677215  677216  133
677402  677405  133
677642  677643  133
677959  677960  133
678008  678009  133
679449  679450  133
679633  679634  133
680144  680145  133
680374  680375  133
681507  681509  133
682397  682398  133
682800  682801  133
682869  682870  133
684494  684495  133
684798  684799  133
684850  684851  133
685162  685163  133
685796  685797  133
685835  685836  133
687061  687062  133
687455  687456  133
687520  687521  133
687578  687579  133
687644  687645  133
687854  687855  133
688231  688232  133
689024  689025  133
689412  689413  133
689538  689539  133
689830  689831  133
690633  690634  133
691463  691464  133
691754  691755  133
693773  693774  133
693907  693908  133
693946  693947  133
694311  694312  133
694872  694873  133
694900  694901  133
694938  694939  133
695169  695170  133
695177  695178  133
695263  695264  133
695292  695293  133
696291  696292  133
696761  696762  133
696947  696948  133
697508  697509  133
697928  697929  133
698197  698199  133
698939  698940  133
700412  700414  133
701447  701448  133
701473  701474  133
702999  703000  133
703104  703105  133
703627  703628  133
703747  703748  133
703778  703779  133
704084  704085  133
705937  705938  133
706087  706088  133
708936  708937  133
709172  709173  133
710480  710481  133
712742  712743  133
713585  713586  133
714732  714733  133
716070  716071  133
716114  716115  133
716909  716910  133
718434  718435  133
719034  719035  133
721988  721989  133
723535  723536  133
724216  724217  133
724282  724283  133
725918  725919  133
731687  731688  133
731742  731743  133
733215  733216  133
735922  735923  133
736163  736164  133
738359  738360  133
740564  740565  133
741463  741464  133
742217  742218  133
743785  743786  133
747521  747522  133
757352  757353  133
758233  758234  133
362690  362692  134
363635  363638  134
377771  377774  134
380111  380113  134
393443  393445  134
395045  395048  134
400122  400127  134
400709  400710  134
401374  401375  134
416482  416483  134
418045  418046  134
419765  419766  134
421966  421969  134
423058  423060  134
423927  423928  134
425603  425608  134
427826  427827  134
430011  430014  134
433015  433021  134
435087  435089  134
436293  436294  134
436625  436630  134
436852  436854  134
437760  437762  134
438007  438009  134
438260  438262  134
438465  438467  134
438690  438692  134
440477  440484  134
441607  441608  134
442122  442124  134
442401  442402  134
442933  442934  134
444556  444557  134
445223  445224  134
445566  445568  134
445876  445879  134
447348  447350  134
448023  448027  134
448243  448244  134
448456  448457  134
448751  448756  134
449327  449328  134
450373  450374  134
451122  451123  134
452144  452145  134
452550  452551  134
453076  453077  134
453232  453233  134
455195  455196  134
456262  456263  134
456424  456425  134
456833  456836  134
457532  457533  134
458270  458273  134
459083  459085  134
460277  460282  134
460725  460728  134
460894  460896  134
461083  461085  134
461840  461841  134
462202  462206  134
462409  462416  134
463571  463572  134
463783  463784  134
464109  464113  134
464524  464528  134
464708  464711  134
464938  464939  134
465779  465780  134
465957  465958  134
466337  466338  134
466934  466935  134
467252  467254  134
467415  467417  134
467581  467582  134
467820  467824  134
470635  470636  134
471184  471188  134
471603  471607  134
472146  472151  134
473926  473929  134
474087  474088  134
474615  474616  134
474813  474814  134
475782  475783  134
476208  476211  134
476399  476400  134
476655  476656  134
477495  477497  134
478053  478057  134
478625  478629  134
478851  478852  134
479565  479566  134
479928  479929  134
480303  480305  134
480472  480476  134
480778  480781  134
481147  481152  134
481322  481325  134
481669  481671  134
482331  482333  134
482776  482780  134
483345  483346  134
483661  483662  134
483865  483867  134
485049  485051  134
485564  485567  134
485751  485754  134
485895  485896  134
486362  486363  134
486509  486511  134
487577  487583  134
488104  488105  134
488289  488292  134
488693  488695  134
489521  489522  134
490029  490030  134
490885  490886  134
491022  491024  134
491189  491191  134
491344  491345  134
491644  491645  134
491804  491805  134
492293  492294  134
492410  492411  134
492754  492755  134
493159  493160  134
493825  493828  134
494230  494232  134
494431  494434  134
494652  494653  134
495282  495283  134
495745  495746  134
496106  496107  134
496466  496467  134
496619  496623  134
496799  496802  134
497210  497211  134
497673  497675  134
498166  498168  134
498287  498289  134
498579  498580  134
498698  498699  134
498782  498783  134
499737  499739  134
500002  500005  134
500428  500431  134
500633  500635  134
500741  500742  134
501034  501035  134
501161  501164  134
501309  501311  134
501629  501630  134
502214  502215  134
502482  502483  134
502852  502854  134
503270  503272  134
503714  503715  134
503991  503992  134
504397  504398  134
504754  504755  134
504885  504890  134
505045  505046  134
505166  505167  134
505543  505544  134
505651  505652  134
505818  505820  134
506101  506102  134
506233  506234  134
506920  506921  134
507060  507061  134
507323  507324  134
507714  507715  134
507923  507925  134
508135  508136  134
508284  508286  134
509372  509373  134
509853  509855  134
510197  510198  134
510442  510443  134
511161  511163  134
511273  511274  134
511637  511638  134
511756  511757  134
512089  512091  134
512295  512296  134
512425  512426  134
512691  512693  134
513201  513202  134
513367  513370  134
514045  514047  134
514531  514535  134
514709  514710  134
515147  515148  134
515592  515594  134
515872  515875  134
516157  516159  134
516602  516603  134
516872  516874  134
517332  517333  134
517472  517473  134
517642  517643  134
517754  517755  134
518432  518436  134
518834  518836  134
519102  519104  134
519303  519304  134
519926  519931  134
520277  520282  134
520458  520459  134
520888  520889  134
521006  521008  134
521555  521557  134
521762  521763  134
522050  522051  134
522344  522345  134
522988  522989  134
523317  523319  134
523414  523416  134
523556  523558  134
524186  524188  134
525441  525443  134
525561  525562  134
525839  525840  134
525956  525957  134
526087  526088  134
526179  526180  134
526265  526266  134
526465  526466  134
526692  526694  134
526955  526957  134
527399  527400  134
527872  527875  134
528635  528636  134
529555  529557  134
529674  529675  134
529985  529988  134
530250  530252  134
530339  530340  134
531211  531212  134
531298  531300  134
531397  531399  134
531641  531642  134
532051  532054  134
532165  532169  134
532321  532323  134
532454  532459  134
532662  532663  134
532792  532794  134
533112  533114  134
533306  533307  134
533509  533510  134
533658  533660  134
533908  533910  134
534062  534063  134
534274  534275  134
534387  534388  134
534525  534526  134
534642  534644  134
536713  536714  134
536782  536784  134
537499  537500  134
537686  537687  134
538251  538253  134
538550  538551  134
539080  539082  134
539181  539185  134
539390  539391  134
539553  539554  134
539936  539937  134
540184  540185  134
540626  540627  134
540958  540960  134
541063  541065  134
541175  541176  134
542431  542432  134
542573  542574  134
543009  543010  134
543360  543361  134
543550  543552  134
543675  543677  134
543974  543975  134
544078  544079  134
544161  544162  134
544246  544247  134
545239  545240  134
545325  545326  134
545421  545423  134
545674  545675  134
545760  545761  134
545847  545850  134
546056  546057  134
546495  546496  134
546545  546546  134
546842  546844  134
547002  547003  134
547236  547237  134
547848  547852  134
548156  548157  134
548223  548225  134
548559  548560  134
548659  548660  134
548925  548928  134
549446  549448  134
549556  549558  134
549632  549633  134
550176  550178  134
550329  550330  134
551193  551194  134
551305  551306  134
551387  551389  134
551747  551748  134
551862  551863  134
552030  552032  134
552066  552067  134
552112  552113  134
552411  552412  134
552862  552863  134
553246  553248  134
553388  553389  134
553710  553713  134
554063  554065  134
554817  554818  134
555078  555079  134
555169  555170  134
555384  555387  134
555511  555512  134
555917  555918  134
555988  555989  134
556060  556061  134
556141  556142  134
556620  556622  134
557022  557023  134
557300  557301  134
557593  557594  134
557674  557675  134
557719  557721  134
558002  558003  134
558106  558108  134
558395  558396  134
558518  558519  134
558591  558592  134
558675  558676  134
559000  559001  134
559456  559457  134
559692  559693  134
559771  559772  134
559997  559998  134
560176  560178  134
560331  560332  134
560399  560400  134
560603  560604  134
560902  560903  134
560989  560990  134
561161  561164  134
561279  561280  134
561372  561373  134
561906  561907  134
561987  561990  134
562290  562292  134
562605  562606  134
563358  563359  134
563440  563441  134
563587  563588  134
563699  563700  134
563918  563919  134
563997  563998  134
564348  564349  134
564424  564426  134
564606  564607  134
564740  564741  134
565875  565880  134
566159  566160  134
566577  566579  134
566811  566812  134
567312  567313  134
567372  567374  134
567669  567670  134
567871  567872  134
567936  567937  134
567970  567972  134
568406  568407  134
568580  568581  134
568837  568838  134
568938  568939  134
569023  569025  134
569127  569129  134
569396  569400  134
570131  570132  134
570560  570561  134
570946  570947  134
571165  571166  134
571625  571627  134
571732  571733  134
571909  571911  134
572168  572169  134
572437  572438  134
572506  572509  134
573043  573045  134
573109  573110  134
573143  573144  134
573403  573404  134
573756  573757  134
573800  573801  134
573982  573983  134
574286  574287  134
574362  574363  134
574422  574423  134
574490  574492  134
574619  574620  134
574664  574666  134
574769  574770  134
574825  574826  134
575026  575027  134
575111  575112  134
575232  575233  134
575943  575944  134
576188  576191  134
576663  576665  134
576722  576723  134
576870  576871  134
577173  577175  134
577461  577462  134
577851  577853  134
577903  577904  134
578172  578173  134
578630  578632  134
578919  578920  134
579005  579006  134
579260  579261  134
579358  579359  134
579424  579426  134
579734  579735  134
580467  580470  134
580696  580698  134
580924  580925  134
581142  581144  134
581505  581506  134
581955  581956  134
582072  582073  134
582835  582836  134
583176  583179  134
583568  583569  134
583757  583758  134
584104  584105  134
584348  584349  134
584561  584562  134
584798  584799  134
585040  585041  134
585171  585172  134
585228  585230  134
585299  585300  134
585395  585397  134
585505  585507  134
586432  586433  134
586536  586537  134
586584  586586  134
586688  586690  134
587213  587214  134
587390  587391  134
587522  587524  134
587914  587915  134
588219  588220  134
588499  588500  134
588676  588677  134
588732  588733  134
588790  588791  134
588860  588861  134
589043  589046  134
589109  589110  134
589264  589266  134
590663  590664  134
591870  591871  134
592002  592003  134
592107  592108  134
592306  592307  134
592503  592504  134
592654  592656  134
592793  592794  134
592922  592923  134
593274  593275  134
593734  593737  134
594016  594017  134
594132  594133  134
594193  594194  134
594261  594263  134
594309  594310  134
594348  594349  134
594463  594464  134
594605  594606  134
595120  595121  134
595165  595166  134
595297  595299  134
595365  595366  134
595838  595839  134
596346  596347  134
596579  596580  134
596952  596953  134
597002  597003  134
597091  597092  134
597357  597358  134
597630  597631  134
597795  597796  134
597838  597839  134
598018  598019  134
598408  598410  134
598551  598552  134
598593  598594  134
599308  599309  134
599465  599466  134
599720  599722  134
599993  599994  134
600088  600089  134
600854  600856  134
601076  601077  134
601122  601123  134
601155  601156  134
601183  601184  134
601234  601235  134
601869  601870  134
602164  602165  134
602340  602341  134
602397  602398  134
602457  602458  134
602635  602636  134
602892  602893  134
603238  603239  134
603317  603318  134
603961  603962  134
604399  604400  134
604457  604458  134
604933  604935  134
605129  605130  134
605403  605404  134
605464  605465  134
605549  605550  134
605791  605792  134
605813  605814  134
605985  605987  134
606027  606028  134
606145  606146  134
606530  606532  134
606885  606886  134
607049  607050  134
607096  607098  134
607228  607229  134
607329  607330  134
607513  607514  134
607745  607746  134
608181  608183  134
608773  608774  134
609032  609034  134
609092  609093  134
609222  609224  134
609476  609477  134
609651  609652  134
609759  609760  134
609827  609828  134
610925  610927  134
610978  610979  134
611127  611128  134
611163  611164  134
611582  611584  134
611976  611977  134
612315  612316  134
612439  612440  134
612479  612480  134
612633  612634  134
613494  613495  134
613581  613583  134
613629  613630  134
613834  613835  134
613928  613930  134
614020  614021  134
614255  614256  134
614449  614450  134
614489  614490  134
614553  614554  134
614701  614702  134
614796  614797  134
614961  614962  134
614999  615000  134
615344  615347  134
615498  615499  134
615801  615802  134
615897  615899  134
616017  616018  134
616284  616285  134
616335  616336  134
616573  616575  134
616907  616908  134
617002  617003  134
617046  617047  134
617295  617297  134
617914  617915  134
618115  618116  134
618152  618153  134
618591  618593  134
618639  618640  134
618710  618711  134
618804  618806  134
619309  619310  134
619410  619411  134
619449  619450  134
619942  619944  134
620110  620111  134
620148  620149  134
620306  620307  134
620455  620456  134
620633  620635  134
620806  620807  134
621130  621131  134
621232  621233  134
621424  621425  134
621515  621516  134
621686  621687  134
621941  621942  134
622036  622037  134
622244  622245  134
622498  622499  134
622534  622535  134
622732  622733  134
622875  622876  134
623725  623726  134
623776  623778  134
624249  624250  134
624465  624466  134
625099  625100  134
625142  625143  134
625278  625279  134
625440  625441  134
625468  625470  134
625579  625580  134
626149  626150  134
626254  626255  134
626371  626372  134
626420  626422  134
626850  626851  134
626882  626883  134
626958  626959  134
627233  627234  134
627324  627326  134
627364  627365  134
627710  627711  134
628177  628178  134
628533  628534  134
628852  628853  134
628888  628889  134
628990  628991  134
629349  629351  134
629724  629725  134
629794  629795  134
629979  629981  134
630526  630527  134
630710  630711  134
630945  630946  134
631156  631157  134
631187  631188  134
631761  631762  134
632067  632069  134
632143  632144  134
632902  632903  134
632960  632961  134
633031  633033  134
633252  633253  134
633428  633429  134
633567  633568  134
633709  633710  134
633841  633842  134
633890  633891  134
634003  634004  134
634148  634149  134
634348  634349  134
634722  634723  134
635017  635018  134
635241  635242  134
635734  635735  134
635816  635817  134
635896  635898  134
635960  635961  134
636033  636036  134
636160  636161  134
636191  636192  134
636532  636533  134
636687  636689  134
637114  637115  134
637482  637483  134
637516  637517  134
638423  638425  134
638663  638665  134
638727  638728  134
639023  639024  134
639404  639405  134
639623  639624  134
639934  639935  134
640074  640076  134
640288  640289  134
640417  640418  134
640590  640591  134
640688  640689  134
640779  640780  134
641083  641084  134
641141  641142  134
641316  641317  134
641957  641958  134
642395  642396  134
642557  642558  134
642891  642893  134
642944  642946  134
643130  643131  134
643244  643245  134
643312  643313  134
643498  643499  134
643678  643679  134
643817  643818  134
644119  644120  134
644307  644308  134
644458  644459  134
645001  645002  134
645049  645050  134
645147  645148  134
645299  645300  134
645338  645340  134
645818  645819  134
645926  645927  134
646196  646197  134
646542  646543  134
646777  646778  134
646991  646992  134
647485  647486  134
647890  647892  134
648245  648247  134
648430  648431  134
648612  648613  134
648871  648872  134
649869  649870  134
649921  649923  134
650423  650424  134
650670  650671  134
650696  650697  134
650728  650729  134
650951  650952  134
651225  651226  134
651273  651274  134
651510  651511  134
651727  651728  134
651879  651881  134
652029  652030  134
652570  652573  134
653294  653295  134
653755  653756  134
653944  653945  134
654167  654168  134
654630  654631  134
654952  654953  134
655621  655622  134
656164  656165  134
656228  656229  134
656379  656380  134
656671  656673  134
657266  657267  134
657620  657621  134
657902  657904  134
658234  658235  134
658524  658526  134
658653  658654  134
658748  658749  134
658887  658888  134
659740  659741  134
659859  659860  134
659891  659893  134
660067  660068  134
660098  660099  134
660687  660688  134
660847  660849  134
661001  661002  134
661697  661698  134
662009  662010  134
662684  662685  134
662821  662822  134
663203  663204  134
663494  663495  134
663623  663624  134
663651  663652  134
663741  663742  134
663779  663780  134
664286  664287  134
664346  664347  134
664520  664521  134
665419  665420  134
666044  666045  134
666117  666118  134
666187  666188  134
666634  666635  134
667720  667721  134
667877  667878  134
668021  668022  134
668198  668199  134
668253  668254  134
668396  668397  134
668437  668438  134
668494  668495  134
668633  668634  134
669638  669639  134
669871  669872  134
670226  670227  134
671147  671148  134
671242  671243  134
671976  671977  134
672468  672469  134
672592  672593  134
673502  673503  134
673748  673749  134
673909  673910  134
674092  674093  134
674263  674264  134
674642  674643  134
675168  675169  134
676317  676318  134
677239  677240  134
677447  677448  134
677640  677641  134
678762  678763  134
679784  679785  134
680566  680568  134
680592  680593  134
680688  680689  134
681403  681404  134
681575  681576  134
681669  681670  134
682470  682471  134
683374  683375  134
683642  683643  134
683919  683921  134
684965  684966  134
685182  685183  134
685919  685920  134
686132  686133  134
687637  687638  134
687869  687870  134
688014  688015  134
688305  688306  134
688604  688605  134
688723  688724  134
689435  689436  134
690222  690223  134
690532  690533  134
691094  691095  134
691367  691368  134
691902  691903  134
692020  692021  134
692044  692045  134
692307  692308  134
692347  692348  134
692423  692424  134
693187  693188  134
694772  694773  134
695401  695402  134
695428  695430  134
695686  695687  134
696014  696015  134
696265  696266  134
696428  696429  134
696607  696608  134
696656  696657  134
696842  696843  134
697188  697189  134
697425  697426  134
697610  697611  134
697862  697863  134
698917  698918  134
699144  699146  134
699393  699394  134
701574  701575  134
702059  702060  134
703541  703543  134
703642  703643  134
704247  704248  134
704547  704548  134
705861  705862  134
706235  706236  134
706451  706452  134
707406  707407  134
707449  707450  134
707997  707998  134
709496  709497  134
711037  711038  134
712703  712704  134
713004  713005  134
714194  714195  134
714770  714771  134
717162  717163  134
717712  717713  134
718218  718219  134
718555  718556  134
719747  719748  134
720602  720603  134
720625  720626  134
722062  722063  134
722828  722829  134
724537  724538  134
727368  727369  134
728090  728091  134
728902  728903  134
729151  729152  134
733768  733769  134
737056  737057  134
738381  738382  134
743231  743232  134
743552  743553  134
744221  744222  134
744563  744564  134
749207  749208  134
753415  753416  134
758573  758574  134
759317  759318  134
760255  760256  134
361813  361817  135
378918  378921  135
403067  403069  135
413967  413976  135
415204  415205  135
419112  419113  135
419389  419390  135
422630  422637  135
424419  424421  135
